JOBID    NAME         ST   USER       QOS                  ACCOUNT              GROUP      PARTITION            PRIORITY   NODES TIME_LIMIT  TIME_LEFT   NODELIST(REASON)
5841782  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100102     1     3-00:00:00  3-00:00:00  (Resources)
5841783  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100061     1     3-00:00:00  3-00:00:00  (Priority)
5841784  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100059     1     3-00:00:00  3-00:00:00  (Priority)
5841785  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100058     1     3-00:00:00  3-00:00:00  (Priority)
5841786  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100057     1     3-00:00:00  3-00:00:00  (Priority)
5841788  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841787  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841879  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841878  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841877  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841876  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841875  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841874  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841873  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841872  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841871  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841870  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841869  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841867  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841866  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841865  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841864  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841862  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841861  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841860  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841859  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841858  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841857  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841856  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841855  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841854  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841853  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841852  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841851  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841850  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841849  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841848  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841847  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841846  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841845  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841843  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841841  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841840  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841839  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841838  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841837  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841836  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841835  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841834  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841833  orca_11_189_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841832  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841831  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841830  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841829  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841827  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841826  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841825  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841824  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841823  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841822  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841821  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841820  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841819  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841817  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841816  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841815  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841814  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841813  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841812  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841811  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841810  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841809  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841808  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841807  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841806  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841805  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841804  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841803  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841802  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841801  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841800  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841799  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841798  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841797  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841796  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841795  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841794  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841792  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841791  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841790  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5841789  orca_10_685_ PD   u6039525   notchpeak            sigman               sigman     notchpeak            100000     1     3-00:00:00  3-00:00:00  (Priority)
5845801  tbut_BDT_2PE R    u6039142   notchpeak            minteer              minteer    notchpeak            109780     1     2-00:00:00  1-23:13:07  notch035
5845797  tbut_BDT_2PE R    u6039142   notchpeak            minteer              minteer    notchpeak            109780     1     2-00:00:00  1-23:13:04  notch015
5845798  tbut_BDT_2PE R    u6039142   notchpeak            minteer              minteer    notchpeak            109780     1     2-00:00:00  1-23:13:04  notch016
5845799  tbut_BDT_2PE R    u6039142   notchpeak            minteer              minteer    notchpeak            109780     1     2-00:00:00  1-23:13:04  notch017
5845800  tbut_BDT_2PE R    u6039142   notchpeak            minteer              minteer    notchpeak            109780     1     2-00:00:00  1-23:13:04  notch018
5845792  tbut_BDT_2PE R    u6039142   notchpeak            minteer              minteer    notchpeak            109780     1     2-00:00:00  1-23:13:00  notch008
5845793  tbut_BDT_2PE R    u6039142   notchpeak            minteer              minteer    notchpeak            109780     1     2-00:00:00  1-23:13:00  notch011
5845794  tbut_BDT_2PE R    u6039142   notchpeak            minteer              minteer    notchpeak            109780     1     2-00:00:00  1-23:13:00  notch012
5845795  tbut_BDT_2PE R    u6039142   notchpeak            minteer              minteer    notchpeak            109780     1     2-00:00:00  1-23:13:00  notch013
5845796  tbut_BDT_2PE R    u6039142   notchpeak            minteer              minteer    notchpeak            109780     1     2-00:00:00  1-23:13:00  notch014
5845791  interactive  R    u6035116   notchpeak            gompert              gompert    notchpeak            100199     1     2:00:00     1:05:45     notch007
5841781  orca_10_685_ R    u6039525   notchpeak            sigman               sigman     notchpeak            100058     1     3-00:00:00  2-04:41:59  notch106
